agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,1.3894827112824493,0.4304367687405563,5310.0,3805.8839999999996,5
agent_2,nemotron-3-nano:4b,1.1299101179464603,0.18155543428412932,3500.0,3122.058,5
agent_3,qwen3.5:4b,1.4166789738628836,0.5310988225745562,5850.0,4206.854,5
agent_4,qwen3:8b,0.5521794745667785,0.29465409957109084,3360.0,4847.582,5
agent_5,qwen3.5:9b,0.37793700520087103,0.17254906435056724,1060.0,2517.942,5
