agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,1.784163992641138,0.28803396478014076,4610.002,2583.75,5
agent_2,nemotron-3-nano:4b,2.1636535636734484,0.8406522840694012,4240.004,2044.3080000000002,5
agent_3,qwen3.5:4b,1.273440227345579,0.27120198968283277,4893.338000000001,3937.032,5
agent_4,qwen3:8b,0.9366379109022412,0.2347819292978811,5580.004,5787.469999999999,5
agent_5,qwen3.5:9b,0.5226185967791148,0.33336227754398534,2476.668,3743.182,5
