agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,1.4799819799269947,0.43273674850921073,5226.668,3527.772,5
agent_2,nemotron-3-nano:4b,1.1622807878573105,0.42333037478683466,3743.334,3306.5,5
agent_3,qwen3.5:4b,1.2873967188245454,0.23890862086519848,4236.668,3332.5800000000004,5
agent_4,qwen3:8b,0.3915955738212998,0.33034171231251913,1780.0,3237.492,5
agent_5,qwen3.5:9b,0.46249775061608045,0.2550936521107677,1533.334,2905.4759999999997,5
