agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,0.8696681787711157,0.44683494942089874,3870.0,3949.2239999999997,5
agent_2,nemotron-3-nano:4b,0.8377538327530003,0.4449086125632561,3230.0,3590.886,5
agent_3,qwen3.5:4b,0.9013813484475364,0.35223716584738063,4000.0,4217.826,5
agent_4,qwen3:8b,0.5896226509368983,0.248262670864147,4160.0,6121.842,5
agent_5,qwen3.5:9b,0.5139877238581079,0.15679989594656354,2340.0,4207.218,5
