agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,1.345006382858625,0.21816092220485828,5163.334,3821.382,5
agent_2,nemotron-3-nano:4b,1.3104777560721659,0.5194425701152664,4133.334,3220.42,5
agent_3,qwen3.5:4b,1.2589712526387005,0.39436091265889506,4870.0,3911.9739999999997,5
agent_4,qwen3:8b,0.5454570707760352,0.19235424490158373,2353.334,3828.7479999999996,5
agent_5,qwen3.5:9b,0.42639269336603647,0.1545299991168833,1220.0,2633.342,5
