agent_id,model_name,round_num,point_type,avg_energy,std_energy,min_energy,max_energy,n_runs
agent_1,gemma4:e4b,1,round_start,1500.0,0.0,1500.0,1500.0,5
agent_1,gemma4:e4b,2,round_start,1766.716,437.5876999299683,1439.0399999999997,2259.0,5
agent_1,gemma4:e4b,3,round_start,1812.402,393.1820341394047,1397.27,2200.19,5
agent_1,gemma4:e4b,4,round_start,1961.1739999999998,611.5405950384649,1334.42,2921.2999999999997,5
agent_1,gemma4:e4b,5,round_start,2157.04,607.1031858341709,1259.2,2867.0899999999997,5
agent_1,gemma4:e4b,6,round_start,2093.28,613.5501236655405,1181.73,2814.64,5
agent_1,gemma4:e4b,7,round_start,2361.3540000000003,783.0826207878706,1204.1000000000001,3196.8900000000003,5
agent_1,gemma4:e4b,8,round_start,2288.3500000000004,784.676563145606,1127.9700000000003,3142.4900000000007,5
agent_1,gemma4:e4b,9,round_start,2489.9180000000006,833.811502271347,1296.9500000000003,3409.7900000000004,5
agent_1,gemma4:e4b,10,round_start,2505.5660000000003,870.7284998953465,1208.94,3359.080000000001,5
agent_1,gemma4:e4b,11,round_start,2701.1900000000005,968.4697397699119,1144.59,3638.0100000000007,5
agent_1,gemma4:e4b,12,round_start,2885.0260000000007,1046.5895018965175,1087.57,3626.570000000001,5
agent_1,gemma4:e4b,13,round_start,2829.2900000000004,1050.123230435362,1026.94,3581.800000000001,5
agent_1,gemma4:e4b,14,round_start,2801.4320000000002,1069.4338790079546,933.9900000000001,3525.080000000001,5
agent_1,gemma4:e4b,15,round_start,2812.3940000000002,1114.1648814381113,870.8400000000001,3661.6400000000003,5
agent_1,gemma4:e4b,16,round_start,2909.5140000000006,1262.5516089768373,812.95,4130.740000000001,5
agent_1,gemma4:e4b,17,round_start,2854.5700000000006,1270.2695691269632,743.0,4078.0600000000004,5
agent_1,gemma4:e4b,18,round_start,2940.6600000000008,1412.5446450643603,689.25,4288.35,5
agent_1,gemma4:e4b,19,round_start,3160.8820000000005,1315.7616485024942,1135.31,4623.960000000001,5
agent_1,gemma4:e4b,20,round_start,3143.916,1304.9647721030638,1081.4199999999998,4563.4400000000005,5
agent_1,gemma4:e4b,21,round_start,3240.232000000001,1541.2746673354495,1030.04,5299.400000000001,5
agent_1,gemma4:e4b,22,round_start,3474.8020000000006,1533.7491981644198,972.78,5183.180000000001,5
agent_1,gemma4:e4b,23,round_start,3563.536000000001,1578.6594804706938,909.49,5138.150000000001,5
agent_1,gemma4:e4b,24,round_start,3659.090000000001,1649.59883464132,836.99,5075.05,5
agent_1,gemma4:e4b,25,round_start,3796.7220000000007,1607.7592120930303,990.84,4999.990000000001,5
agent_1,gemma4:e4b,26,round_start,3768.1100000000006,1510.9467385219114,1141.58,4925.870000000001,5
agent_1,gemma4:e4b,27,round_start,3800.976000000001,1614.9138132823066,1078.88,5348.200000000001,5
agent_1,gemma4:e4b,28,round_start,3831.268000000001,1667.2193097100335,1020.1000000000001,5272.940000000001,5
agent_1,gemma4:e4b,29,round_start,3902.338000000001,1792.866944106562,939.46,5712.630000000002,5
agent_1,gemma4:e4b,30,round_start,3909.3700000000003,1722.0748794695317,1053.58,5632.730000000001,5
agent_1,gemma4:e4b,31,final,3872.434,1739.6125500467058,951.5299999999999,5576.090000000001,5
agent_2,nemotron-3-nano:4b,1,round_start,1500.0,0.0,1500.0,1500.0,5
agent_2,nemotron-3-nano:4b,2,round_start,1612.47,325.9822477528491,1460.0900000000001,2195.49,5
agent_2,nemotron-3-nano:4b,3,round_start,1585.7959999999998,337.78035685930575,1357.5300000000002,2161.6099999999997,5
agent_2,nemotron-3-nano:4b,4,round_start,1612.1079999999997,404.2379186444539,1204.6799999999998,2049.8799999999997,5
agent_2,nemotron-3-nano:4b,5,round_start,1648.128,347.9875339290187,1264.2800000000002,2005.9,5
agent_2,nemotron-3-nano:4b,6,round_start,1809.274,601.2968354149219,1196.8500000000001,2761.99,5
agent_2,nemotron-3-nano:4b,7,round_start,1880.9,507.55351969028834,1397.8000000000002,2712.87,5
agent_2,nemotron-3-nano:4b,8,round_start,2223.002,829.5792236248446,1501.8100000000002,3470.21,5
agent_2,nemotron-3-nano:4b,9,round_start,2248.528,866.9105728793481,1463.3400000000001,3307.4700000000003,5
agent_2,nemotron-3-nano:4b,10,round_start,2422.702,867.9445139638821,1418.6900000000003,3427.2799999999993,5
agent_2,nemotron-3-nano:4b,11,round_start,2372.818,874.5672721237628,1379.3500000000004,3397.5099999999993,5
agent_2,nemotron-3-nano:4b,12,round_start,2374.626,740.1045524316137,1556.4400000000005,3196.249999999999,5
agent_2,nemotron-3-nano:4b,13,round_start,2351.8199999999997,756.895478517344,1521.3300000000004,3196.16,5
agent_2,nemotron-3-nano:4b,14,round_start,2556.644,919.1256407205707,1841.2000000000005,3935.1899999999996,5
agent_2,nemotron-3-nano:4b,15,round_start,2745.486,1225.4182481014386,1781.6200000000006,4694.219999999999,5
agent_2,nemotron-3-nano:4b,16,round_start,2737.578,1208.9109105595826,1729.9300000000005,4661.78,5
agent_2,nemotron-3-nano:4b,17,round_start,2677.392,1230.3295422649978,1673.7000000000005,4635.45,5
agent_2,nemotron-3-nano:4b,18,round_start,2765.258,1182.6446884504237,1838.0600000000004,4598.38,5
agent_2,nemotron-3-nano:4b,19,round_start,2795.8399999999997,1074.1119391618358,1934.3399999999995,4484.53,5
agent_2,nemotron-3-nano:4b,20,round_start,2987.368,1126.6245381314927,1895.0699999999995,4381.2300000000005,5
agent_2,nemotron-3-nano:4b,21,round_start,3182.996,1311.2530559468673,1869.2199999999993,5077.79,5
agent_2,nemotron-3-nano:4b,22,round_start,3367.942,1588.014919835453,2031.7799999999993,5824.900000000001,5
agent_2,nemotron-3-nano:4b,23,round_start,3405.1440000000002,1519.1291546244513,2245.730000000001,5782.81,5
agent_2,nemotron-3-nano:4b,24,round_start,3505.5520000000006,1658.884684198995,2138.3499999999995,5738.080000000001,5
agent_2,nemotron-3-nano:4b,25,round_start,3555.0919999999996,1550.1146020601186,2290.1600000000003,5681.500000000001,5
agent_2,nemotron-3-nano:4b,26,round_start,3823.496,1713.4747446139963,2448.5999999999995,6416.070000000001,5
agent_2,nemotron-3-nano:4b,27,round_start,3859.5699999999997,1676.7831524678438,2344.1999999999994,6348.030000000001,5
agent_2,nemotron-3-nano:4b,28,round_start,4010.4159999999997,1941.7602442706461,2304.209999999999,7112.54,5
agent_2,nemotron-3-nano:4b,29,round_start,4131.853999999999,2270.98543745441,2262.449999999999,7882.719999999999,5
agent_2,nemotron-3-nano:4b,30,round_start,4483.731999999999,2162.743808318498,2418.6699999999987,7840.83,5
agent_2,nemotron-3-nano:4b,31,final,4622.848,2049.092895446666,2582.0799999999986,7796.54,5
agent_3,qwen3.5:4b,1,round_start,1500.0,0.0,1500.0,1500.0,5
agent_3,qwen3.5:4b,2,round_start,1506.622,110.0064985353138,1450.8400000000001,1703.24,5
agent_3,qwen3.5:4b,3,round_start,1538.02,170.2589637875199,1410.11,1773.99,5
agent_3,qwen3.5:4b,4,round_start,1678.6059999999998,279.3778772200834,1370.96,2121.58,5
agent_3,qwen3.5:4b,5,round_start,1768.598,464.18999463581736,1494.4499999999998,2587.59,5
agent_3,qwen3.5:4b,6,round_start,1879.35,405.4361055086242,1582.18,2538.8000000000006,5
agent_3,qwen3.5:4b,7,round_start,2203.748,778.3874494877214,1417.6399999999999,3290.69,5
agent_3,qwen3.5:4b,8,round_start,2401.7439999999997,855.3455089202259,1530.08,3710.32,5
agent_3,qwen3.5:4b,9,round_start,2498.07,872.828946386404,1687.1999999999998,3918.4900000000002,5
agent_3,qwen3.5:4b,10,round_start,2573.678,812.5164251693626,1638.8099999999997,3875.9900000000002,5
agent_3,qwen3.5:4b,11,round_start,2595.696,831.0452248403816,1522.2399999999998,3829.0000000000005,5
agent_3,qwen3.5:4b,12,round_start,2710.5260000000003,685.6646900125457,1967.0799999999997,3741.9300000000007,5
agent_3,qwen3.5:4b,13,round_start,2778.842,647.3532105581933,2128.2799999999997,3795.920000000001,5
agent_3,qwen3.5:4b,14,round_start,3074.66,857.7485943736665,2294.93,4547.080000000001,5
agent_3,qwen3.5:4b,15,round_start,3118.174,939.4108201048145,2260.55,4690.35,5
agent_3,qwen3.5:4b,16,round_start,3257.55,962.2669573460372,2225.89,4825.22,5
agent_3,qwen3.5:4b,17,round_start,3296.4339999999997,912.0085923279454,2363.0399999999995,4724.200000000001,5
agent_3,qwen3.5:4b,18,round_start,3382.522,1079.1296346917736,2327.2599999999993,5186.910000000001,5
agent_3,qwen3.5:4b,19,round_start,3423.28,1074.8634240451206,2285.789999999999,5136.950000000001,5
agent_3,qwen3.5:4b,20,round_start,3432.932,1030.4234831708764,2332.539999999999,5103.080000000001,5
agent_3,qwen3.5:4b,21,round_start,3625.376,1033.2306678714106,2735.229999999999,5165.220000000001,5
agent_3,qwen3.5:4b,22,round_start,4014.6699999999996,1211.3391779349013,3148.439999999999,5866.760000000001,5
agent_3,qwen3.5:4b,23,round_start,4076.418,1108.419728158066,3021.0299999999993,5758.860000000001,5
agent_3,qwen3.5:4b,24,round_start,4190.796,1183.0125589696847,3182.01,5686.8,5
agent_3,qwen3.5:4b,25,round_start,4525.2519999999995,1310.2974528594646,3129.9300000000003,6015.8600000000015,5
agent_3,qwen3.5:4b,26,round_start,4497.682,1282.623724332277,3086.1200000000003,5929.290000000002,5
agent_3,qwen3.5:4b,27,round_start,4899.668,1583.2955806860582,3270.94,6609.070000000002,5
agent_3,qwen3.5:4b,28,round_start,5075.138,1702.0185320289559,3231.0099999999998,7175.199999999999,5
agent_3,qwen3.5:4b,29,round_start,5241.686,1871.272195414126,3104.7799999999993,7285.320000000003,5
agent_3,qwen3.5:4b,30,round_start,5224.089999999999,1828.2550748869814,3066.0299999999993,7231.720000000003,5
agent_3,qwen3.5:4b,31,final,5496.801999999999,1921.0576940112976,3225.869999999999,7799.729999999998,5
agent_4,qwen3:8b,1,round_start,1500.0,0.0,1500.0,1500.0,5
agent_4,qwen3:8b,2,round_start,1449.41,93.08169986630018,1382.6100000000001,1610.58,5
agent_4,qwen3:8b,3,round_start,1398.218,84.27029708028805,1317.7,1510.2400000000002,5
agent_4,qwen3:8b,4,round_start,1539.5880000000002,209.43554204098209,1329.9799999999998,1763.73,5
agent_4,qwen3:8b,5,round_start,1624.1860000000001,506.78257244108147,1144.8299999999997,2483.83,5
agent_4,qwen3:8b,6,round_start,1589.2000000000003,517.4014303710419,1070.1499999999999,2420.26,5
agent_4,qwen3:8b,7,round_start,1493.9540000000002,522.1311742081679,973.9299999999998,2346.7700000000004,5
agent_4,qwen3:8b,8,round_start,1787.4020000000005,678.5899622894523,1108.4299999999998,2742.5700000000006,5
agent_4,qwen3:8b,9,round_start,1971.9420000000002,856.9483051036395,1254.8799999999997,3353.1400000000003,5
agent_4,qwen3:8b,10,round_start,2190.2880000000005,822.2121747274242,1328.6499999999999,3301.4200000000005,5
agent_4,qwen3:8b,11,round_start,2603.6220000000003,968.5807934395561,1604.3200000000004,3696.4000000000005,5
agent_4,qwen3:8b,12,round_start,2793.6200000000003,1002.4673141304909,1505.1700000000003,3855.5700000000006,5
agent_4,qwen3:8b,13,round_start,2710.4800000000005,1030.8607295119937,1372.14,3805.2100000000005,5
agent_4,qwen3:8b,14,round_start,2771.4440000000004,1035.9211747425575,1286.81,3675.4100000000008,5
agent_4,qwen3:8b,15,round_start,3021.1980000000003,1374.3717370747986,1177.22,4394.97,5
agent_4,qwen3:8b,16,round_start,3125.128,1442.9897079917093,1310.8,4470.030000000001,5
agent_4,qwen3:8b,17,round_start,3170.368,1241.5371353769483,1712.8900000000015,4379.330000000001,5
agent_4,qwen3:8b,18,round_start,3201.5340000000006,1061.997189911536,1826.9600000000016,4329.140000000001,5
agent_4,qwen3:8b,19,round_start,3217.51,1098.851316875945,1875.4200000000017,4369.639999999999,5
agent_4,qwen3:8b,20,round_start,3112.4620000000004,1127.6129114948972,1722.4100000000017,4299.4,5
agent_4,qwen3:8b,21,round_start,3359.3779999999997,1194.2160516087522,2094.1900000000014,4695.529999999999,5
agent_4,qwen3:8b,22,round_start,3377.218,985.8783057355498,1995.7000000000014,4528.999999999999,5
agent_4,qwen3:8b,23,round_start,3491.5159999999996,1144.0468556313583,1804.8600000000015,4570.18,5
agent_4,qwen3:8b,24,round_start,3630.0939999999996,1037.5917592097567,2214.800000000001,4415.9,5
agent_4,qwen3:8b,25,round_start,3715.017999999999,1028.9966753201868,2496.4800000000014,4806.9,5
agent_4,qwen3:8b,26,round_start,3767.4919999999993,1218.1126891917663,2320.930000000001,4983.949999999997,5
agent_4,qwen3:8b,27,round_start,3975.2499999999986,1228.15613052657,2737.689999999999,5420.969999999998,5
agent_4,qwen3:8b,28,round_start,4028.9559999999983,1116.5407833706738,2522.699999999999,5351.669999999998,5
agent_4,qwen3:8b,29,round_start,3932.173999999998,1077.6150922430504,2459.219999999999,5187.769999999999,5
agent_4,qwen3:8b,30,round_start,4230.511999999998,1114.4787551452018,2846.7899999999986,5872.229999999998,5
agent_4,qwen3:8b,31,final,4453.269999999999,1231.5219376040359,3524.8499999999985,6546.059999999998,5
agent_5,qwen3.5:9b,1,round_start,1500.0,0.0,1500.0,1500.0,5
agent_5,qwen3.5:9b,2,round_start,1470.998,162.16699886228392,1302.1599999999999,1716.2399999999998,5
agent_5,qwen3.5:9b,3,round_start,1308.462,145.09231223603817,1167.49,1514.9399999999998,5
agent_5,qwen3.5:9b,4,round_start,1335.4519999999998,90.53141537610033,1246.3799999999997,1455.31,5
agent_5,qwen3.5:9b,5,round_start,1390.8,257.2945381270266,1097.5600000000002,1766.08,5
agent_5,qwen3.5:9b,6,round_start,1503.9859999999999,560.4653974421612,935.0300000000002,2324.74,5
agent_5,qwen3.5:9b,7,round_start,1390.732,547.3953550862484,804.1600000000001,2182.0,5
agent_5,qwen3.5:9b,8,round_start,1399.5939999999998,522.1976853453106,737.22,2025.5400000000002,5
agent_5,qwen3.5:9b,9,round_start,1346.4499999999998,292.318537472395,1010.5499999999998,1686.13,5
agent_5,qwen3.5:9b,10,round_start,1279.386,418.0386625421147,753.1199999999999,1740.7400000000002,5
agent_5,qwen3.5:9b,11,round_start,1292.142,570.589466622019,564.3899999999999,1943.6,5
agent_5,qwen3.5:9b,12,round_start,1377.852,592.1226691488852,508.83999999999986,2002.3400000000006,5
agent_5,qwen3.5:9b,13,round_start,1348.6000000000001,504.79497724323693,577.1599999999999,1854.6699999999998,5
agent_5,qwen3.5:9b,14,round_start,1404.6260000000002,651.4603953272986,626.8999999999999,2048.7400000000007,5
agent_5,qwen3.5:9b,15,round_start,1439.1480000000001,716.2638847310398,557.0799999999999,2167.3000000000006,5
agent_5,qwen3.5:9b,16,round_start,1375.3220000000001,622.7993983378597,645.2099999999998,2035.6399999999996,5
agent_5,qwen3.5:9b,17,round_start,1279.4,550.4553219381207,677.2599999999998,1944.4800000000007,5
agent_5,qwen3.5:9b,18,round_start,1306.6940000000002,639.931580389654,682.1999999999996,2097.9400000000005,5
agent_5,qwen3.5:9b,19,round_start,1304.5600000000002,460.03527783203776,848.3599999999996,1893.1500000000005,5
agent_5,qwen3.5:9b,20,round_start,1270.278,515.8989493786551,621.6500000000002,1960.5200000000004,5
agent_5,qwen3.5:9b,21,round_start,1225.2779999999998,531.2978076088776,588.0900000000003,1697.2700000000002,5
agent_5,qwen3.5:9b,22,round_start,1227.1399999999999,499.7044252855881,653.4400000000003,1674.9999999999998,5
agent_5,qwen3.5:9b,23,round_start,1289.3139999999999,519.0995173182112,690.7400000000002,1724.6399999999996,5
agent_5,qwen3.5:9b,24,round_start,1236.134,485.6809241981816,704.8900000000003,1781.8099999999997,5
agent_5,qwen3.5:9b,25,round_start,1260.7419999999997,484.58628408158614,679.3700000000003,1642.3299999999997,5
agent_5,qwen3.5:9b,26,round_start,1340.9279999999999,482.946892080278,794.2300000000004,1753.4499999999994,5
agent_5,qwen3.5:9b,27,round_start,1524.5899999999997,608.8459259944175,908.7399999999998,2308.74,5
agent_5,qwen3.5:9b,28,round_start,1527.6439999999998,661.783126809682,778.3000000000003,2339.5499999999997,5
agent_5,qwen3.5:9b,29,round_start,1574.846,736.7661820957853,691.4799999999997,2209.6800000000003,5
agent_5,qwen3.5:9b,30,round_start,1649.6979999999999,707.3346813708487,783.7799999999996,2404.7099999999996,5
agent_5,qwen3.5:9b,31,final,1605.1200000000001,647.550578449282,783.5499999999997,2360.0399999999995,5
