agent_id,model_name,energy_vote_mean,energy_vote_std,energy_decide_mean,energy_decide_std,energy_act_mean,energy_act_std,total_energy_spent_mean,total_energy_spent_std
agent_1,gemma4:e4b,0.0,0.0,41.018889655172416,0.925999846680503,95.0226183908046,28.42679961663998,136.04150804597703,28.25992880694669
agent_2,nemotron-3-nano:4b,0.0,0.0,32.3878,4.2267298470567045,32.45873333333333,10.362495498993791,64.84653333333333,9.645311626208176
agent_3,qwen3.5:4b,0.0,0.0,115.41593333333333,19.158547209767466,29.8576,8.814573558727739,145.27353333333332,27.79586835864479
agent_4,qwen3:8b,0.0,0.0,110.953,11.05593801236844,111.40079999999998,18.134760456402812,222.3538,15.784117915381485
agent_5,qwen3.5:9b,0.0,0.0,174.65193655394523,13.625833370456665,59.55100081753994,16.82427968314317,234.20293737148518,23.328681225452346
