agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,0.7081881547871041,0.2555236352978797,3593.334,4631.6759999999995,5
agent_2,nemotron-3-nano:4b,0.9130476492719343,0.2772441916559726,3390.0,3701.28,5
agent_3,qwen3.5:4b,0.856183168978166,0.1972759032625076,4583.334,5255.728,5
agent_4,qwen3:8b,0.44679982227235626,0.2478024725672986,2683.334,5385.782,5
agent_5,qwen3.5:9b,0.3575214962374311,0.15039226506658235,1270.0,3412.2980000000002,5
