agent_id,model_name,energy_vote_mean,energy_vote_std,energy_decide_mean,energy_decide_std,energy_act_mean,energy_act_std,total_energy_spent_mean,total_energy_spent_std
agent_1,gemma4:e4b,53.09495502392345,4.10063530823784,37.78768325358852,0.9216284289080883,105.37770494417865,21.91091220961386,196.26034322169056,21.171353667980828
agent_2,nemotron-3-nano:4b,54.3352,9.841691201211304,38.779399999999995,4.764355024554738,30.261400000000002,4.9666830167516105,123.376,12.71520203230064
agent_3,qwen3.5:4b,64.325,16.672662159955134,73.6926,13.248070323635815,43.109413333333336,12.06743389682422,181.1270133333333,10.069490299955056
agent_4,qwen3:8b,112.47456,17.436240663922433,69.71592468599034,13.304685106150846,63.73242231884058,35.6850556321588,245.9229070048309,61.53531560307652
agent_5,qwen3.5:9b,57.06895961538462,13.864356089446838,139.09164102564102,60.29846193707968,53.24116132478632,37.04453149680839,249.40176196581197,100.07530242384217
