agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,1.6563921818357155,0.7759215983450907,5630.0,3423.768,5
agent_2,nemotron-3-nano:4b,1.4138194232716816,0.3354131641755514,4810.0,3388.5739999999996,5
agent_3,qwen3.5:4b,1.3402753569515695,0.19716521966125947,5220.0,3892.81,5
agent_4,qwen3:8b,0.5978155566621361,0.4548634300409309,3580.0,4387.34,5
agent_5,qwen3.5:9b,0.5095203935572981,0.2856612684072583,2680.0,4177.204,5
