agent_id,model_name,round_num,point_type,avg_energy,std_energy,min_energy,max_energy,n_runs
agent_1,gemma4:e4b,1,round_start,1500.0,0.0,1500.0,1500.0,5
agent_1,gemma4:e4b,2,round_start,1368.9900000000002,43.74358524401042,1291.23,1394.8500000000001,5
agent_1,gemma4:e4b,3,round_start,1295.404,106.83905573337877,1193.16,1475.1800000000003,5
agent_1,gemma4:e4b,4,round_start,1432.7760000000003,398.99222364602554,1053.9900000000002,1975.73,5
agent_1,gemma4:e4b,5,round_start,1739.4020000000005,550.5582438943221,1234.42,2661.79,5
agent_1,gemma4:e4b,6,round_start,2260.6680000000006,245.2555234240403,1922.16,2559.31,5
agent_1,gemma4:e4b,7,round_start,2394.8060000000005,489.82645511446236,1813.83,2935.230000000001,5
agent_1,gemma4:e4b,8,round_start,2421.0100000000007,494.1484282075583,1721.52,3038.1800000000007,5
agent_1,gemma4:e4b,9,round_start,2612.2500000000005,538.6076251316913,2163.16,3400.570000000001,5
agent_1,gemma4:e4b,10,round_start,2678.512,737.3688672367452,2078.9799999999996,3652.390000000001,5
agent_1,gemma4:e4b,11,round_start,2895.3,960.1554610582605,1986.4899999999996,4380.750000000001,5
agent_1,gemma4:e4b,12,round_start,2933.0440000000003,1024.989801915122,1869.8199999999995,4298.490000000001,5
agent_1,gemma4:e4b,13,round_start,2828.6020000000003,1033.2964973181713,1779.8799999999994,4208.910000000002,5
agent_1,gemma4:e4b,14,round_start,2872.8020000000006,1316.1064625325726,1684.7799999999993,4910.420000000001,5
agent_1,gemma4:e4b,15,round_start,2935.92,1186.9198456087927,1651.6099999999997,4832.63,5
agent_1,gemma4:e4b,16,round_start,3292.272,1470.6332168049244,1558.1599999999996,5471.83,5
agent_1,gemma4:e4b,17,round_start,3175.284,1501.2675708647007,1368.0499999999997,5376.099999999999,5
agent_1,gemma4:e4b,18,round_start,3066.876,1500.4653213686745,1267.1599999999996,5269.57,5
agent_1,gemma4:e4b,19,round_start,3110.9800000000005,1600.8806957734234,1175.6899999999996,5169.22,5
agent_1,gemma4:e4b,20,round_start,3325.8900000000003,2017.359697376747,1047.2599999999995,5868.66,5
agent_1,gemma4:e4b,21,round_start,3200.7120000000004,2022.081481980882,899.9599999999996,5724.51,5
agent_1,gemma4:e4b,22,round_start,3223.6360000000004,1946.427886855817,752.2399999999997,5616.18,5
agent_1,gemma4:e4b,23,round_start,3218.8040000000005,2064.007498467484,607.5799999999997,5515.8,5
