agent_id,model_name,avg_gained_per_spent,std_gained_per_spent,avg_energy_rewarded,avg_energy_spent,n_runs
agent_1,gemma4:e4b,2.6745850703795093,0.21098928021260038,5253.334,1963.984,5
agent_2,nemotron-3-nano:4b,2.1343886204094096,0.15061970064125493,3513.334,1646.4180000000001,5
agent_3,qwen3.5:4b,2.7566612891060016,0.5927587618469956,5876.668,2128.052,5
agent_4,qwen3:8b,1.7354245000765887,0.48621267183049016,5966.668,3440.672,5
agent_5,qwen3.5:9b,1.5092386109768263,0.5010359666929726,6970.0,4599.554,5
